
Bundesland;Breitengrad;Laengengrad;Nennleistung Ladeeinrichtung [kW];Anzahl Ladepunkte
Nordrhein-Westfalen;51,003843;6,887763418;11;1
Nordrhein-Westfalen;51,003731;6,887555;11;1
Nordrhein-Westfalen;51,004056;6,873583;150;3
Nordrhein-Westfalen;51,003509;6,889041;44;2
Nordrhein-Westfalen;50,996445;6,874129;44;2
Nordrhein-Westfalen;51,00306;6,874008;44;2
Nordrhein-Westfalen;51,003403;6,875087;300;2
Nordrhein-Westfalen;51,003403;6,875087;300;2
Nordrhein-Westfalen;51,033628;6,918907;44;2
Nordrhein-Westfalen;51,032743;6,920468;44;2
Nordrhein-Westfalen;51,063471;6,863473;44;2
Nordrhein-Westfalen;51,05879;6,850135;22;2
Nordrhein-Westfalen;51,05879;6,850135;22;2
Nordrhein-Westfalen;51,05879;6,850135;22;2
Nordrhein-Westfalen;51,05879;6,850135;22;2
Nordrhein-Westfalen;51,05879;6,850135;22;2
Nordrhein-Westfalen;51,05879;6,850135;150;3
Nordrhein-Westfalen;51,036773;6,898267;11;1
Nordrhein-Westfalen;51,050961;6,85182;44;2
Nordrhein-Westfalen;51,036174;6,903575;44;2
Nordrhein-Westfalen;51,032809;6,919276;300;2
Nordrhein-Westfalen;51,032809;6,919276;300;2
Nordrhein-Westfalen;51,05547;6,847637;22;2
Nordrhein-Westfalen;51,0554938;6,8473772;22;2
Nordrhein-Westfalen;50,948878;6,927772;44;2
Nordrhein-Westfalen;50,952359;6,923396;72;2
Nordrhein-Westfalen;50,960305;6,93333;44;2
Nordrhein-Westfalen;50,960786;6,930509;44;2
Nordrhein-Westfalen;50,960786;6,930509;44;2
Nordrhein-Westfalen;50,960786;6,930509;44;2
Nordrhein-Westfalen;50,960786;6,930509;44;2
Nordrhein-Westfalen;50,960786;6,930509;44;2
Nordrhein-Westfalen;50,960786;6,930509;44;2
Nordrhein-Westfalen;50,960786;6,930509;6;2
Nordrhein-Westfalen;50,960786;6,930509;44;2
Nordrhein-Westfalen;50,960786;6,930509;44;2
Nordrhein-Westfalen;50,960786;6,930509;44;2
Nordrhein-Westfalen;50,960786;6,930509;100;2
Nordrhein-Westfalen;50,950864;6,922766;44;2
Nordrhein-Westfalen;50,94651;6,92483;44;2
Nordrhein-Westfalen;50,960126;6,895027;44;2
Nordrhein-Westfalen;50,956251;6,939846;22;4
Nordrhein-Westfalen;50,94558998;6,927405472;360;2
Nordrhein-Westfalen;50,94559;6,9274055;360;2
Nordrhein-Westfalen;50,9536219;6,936640083;11;2
Nordrhein-Westfalen;50,9536103;6,936668246;22;2
Nordrhein-Westfalen;50,95363392;6,936652153;22;2
Nordrhein-Westfalen;50,94293052;6,907941409;44;2
Nordrhein-Westfalen;50,94293052;6,907941409;44;2
Nordrhein-Westfalen;50,94293052;6,907941409;44;2
Nordrhein-Westfalen;50,94293052;6,907941409;44;2
Nordrhein-Westfalen;50,94293052;6,907941409;44;2
Nordrhein-Westfalen;50,95438;6,9033;44;2
Nordrhein-Westfalen;50,960538;6,918758;44;2
Nordrhein-Westfalen;50,96156;6,91565;44;2
Nordrhein-Westfalen;50,957261;6,919557;44;2
Nordrhein-Westfalen;50,963621;6,918163;44;2
Nordrhein-Westfalen;50,94571;6,90441;22;4
Nordrhein-Westfalen;50,94571;6,90441;30;4
Nordrhein-Westfalen;50,947284;6,912039;150;2
Nordrhein-Westfalen;50,947284;6,912039;300;2
Nordrhein-Westfalen;50,947793;6,91184;22;2
Nordrhein-Westfalen;50,947793;6,91184;22;2
Nordrhein-Westfalen;50,947859;6,907831;100;3
Nordrhein-Westfalen;50,94559741;6,894371758;22;2
Nordrhein-Westfalen;50,94541162;6,893449528;22;2
Nordrhein-Westfalen;50,94533811;6,893477691;22;2
Nordrhein-Westfalen;50,94536714;6,893546564;22;2
Nordrhein-Westfalen;50,94544822;6,893366272;22;2
Nordrhein-Westfalen;50,946181;6,894815;22;2
Nordrhein-Westfalen;50,945753;6,894646;22;2
Nordrhein-Westfalen;50,945558;6,894235;22;2
Nordrhein-Westfalen;50,946271;6,894303;22;2
Nordrhein-Westfalen;50,946082;6,894292;22;2
Nordrhein-Westfalen;50,945786;6,894691;22;2
Nordrhein-Westfalen;50,945746;6,89471;22;2
Nordrhein-Westfalen;50,945129;6,89507;11;4
Nordrhein-Westfalen;50,945129;6,89507;11;4
Nordrhein-Westfalen;50,945129;6,89507;11;2
Nordrhein-Westfalen;50,975525;6,897439;44;2
Nordrhein-Westfalen;50,956495;6,893651;44;2
Nordrhein-Westfalen;50,960305;6,903247;44;2
Nordrhein-Westfalen;50,96756;6,9056;44;2
Nordrhein-Westfalen;50,967839;6,899785;44;2
Nordrhein-Westfalen;50,967839;6,899785;44;2
Nordrhein-Westfalen;50,96538787;6,904722844;78;3
Nordrhein-Westfalen;50,958028;6,90238595;156;2
Nordrhein-Westfalen;50,989158;6,892736;44;2
Nordrhein-Westfalen;50,95519;6,88083;44;2
Nordrhein-Westfalen;50,987467;6,896211;22;2
Nordrhein-Westfalen;50,987467;6,896211;22;2
Nordrhein-Westfalen;50,987467;6,896211;22;2
Nordrhein-Westfalen;50,987467;6,896211;22;2
Nordrhein-Westfalen;50,987467;6,896211;22;2
Nordrhein-Westfalen;50,987467;6,896211;22;2
Nordrhein-Westfalen;50,987467;6,896211;22;2
Nordrhein-Westfalen;50,987467;6,896211;22;2
Nordrhein-Westfalen;50,987467;6,896211;22;2
Nordrhein-Westfalen;50,987467;6,896211;22;2
Nordrhein-Westfalen;50,987467;6,896211;22;2
Nordrhein-Westfalen;50,987467;6,896211;22;2
Nordrhein-Westfalen;50,987467;6,896211;22;2
Nordrhein-Westfalen;50,987467;6,896211;22;2
Nordrhein-Westfalen;50,987467;6,896211;22;2
Nordrhein-Westfalen;50,987467;6,896211;22;2
Nordrhein-Westfalen;50,987467;6,896211;22;2
Nordrhein-Westfalen;50,987467;6,896211;22;2
Nordrhein-Westfalen;50,987467;6,896211;22;2
Nordrhein-Westfalen;50,987467;6,896211;22;2
Nordrhein-Westfalen;50,987467;6,896211;22;2
Nordrhein-Westfalen;50,987467;6,896211;22;2
Nordrhein-Westfalen;50,987467;6,896211;22;2
Nordrhein-Westfalen;50,987467;6,896211;22;2
Nordrhein-Westfalen;50,987467;6,896211;22;2
Nordrhein-Westfalen;50,987467;6,896211;22;2
Nordrhein-Westfalen;50,987467;6,896211;22;2
Nordrhein-Westfalen;50,987467;6,896211;22;2
Nordrhein-Westfalen;50,987467;6,896211;22;2
Nordrhein-Westfalen;50,987467;6,896211;22;2
Nordrhein-Westfalen;50,987467;6,896211;22;2
Nordrhein-Westfalen;50,987467;6,896211;22;2
Nordrhein-Westfalen;50,987467;6,896211;22;2
Nordrhein-Westfalen;50,987467;6,896211;22;2
Nordrhein-Westfalen;50,987467;6,896211;22;2
Nordrhein-Westfalen;50,987467;6,896211;22;2
Nordrhein-Westfalen;50,987467;6,896211;22;2
Nordrhein-Westfalen;50,58599;6,53144;150;3
Nordrhein-Westfalen;50,969912;6,872926;122;3
Nordrhein-Westfalen;50,969912;6,872926;122;3
Nordrhein-Westfalen;50,979288;6,866022;44;2
Nordrhein-Westfalen;50,98731;6,88607;44;2
Nordrhein-Westfalen;50,98731;6,88607;44;2
Nordrhein-Westfalen;50,98731;6,88607;44;2
Nordrhein-Westfalen;50,98731;6,88607;44;2
Nordrhein-Westfalen;50,98731;6,88607;44;2
Nordrhein-Westfalen;50,98731;6,88607;44;2
Nordrhein-Westfalen;50,98731;6,88607;44;2
Nordrhein-Westfalen;50,98731;6,88607;44;2
Nordrhein-Westfalen;50,98731;6,88607;44;2
Nordrhein-Westfalen;50,98731;6,88607;44;2
Nordrhein-Westfalen;50,98731;6,88607;44;2
Nordrhein-Westfalen;50,98731;6,88607;44;2
Nordrhein-Westfalen;50,98731;6,88607;44;2
Nordrhein-Westfalen;50,98731;6,88607;44;2
Nordrhein-Westfalen;50,98731;6,88607;44;2
Nordrhein-Westfalen;50,98731;6,88607;44;2
Nordrhein-Westfalen;50,98731;6,88607;44;2
Nordrhein-Westfalen;50,98731;6,88607;44;2
Nordrhein-Westfalen;50,98731;6,88607;44;2
Nordrhein-Westfalen;50,98731;6,88607;44;2
Nordrhein-Westfalen;50,98731;6,88607;44;2
Nordrhein-Westfalen;50,98731;6,88607;44;2
Nordrhein-Westfalen;50,98731;6,88607;44;2
Nordrhein-Westfalen;50,98731;6,88607;44;2
Nordrhein-Westfalen;50,98731;6,88607;44;2
Nordrhein-Westfalen;50,98731;6,88607;44;2
Nordrhein-Westfalen;50,98731;6,88607;44;2
Nordrhein-Westfalen;50,98731;6,88607;44;2
Nordrhein-Westfalen;50,98731;6,88607;44;2
Nordrhein-Westfalen;50,98731;6,88607;44;2
Nordrhein-Westfalen;50,98731;6,88607;44;2
Nordrhein-Westfalen;50,98731;6,88607;44;2
Nordrhein-Westfalen;50,98731;6,88607;44;2
Nordrhein-Westfalen;50,98731;6,88607;44;2
Nordrhein-Westfalen;50,98731;6,88607;44;2
Nordrhein-Westfalen;50,98731;6,88607;44;2
Nordrhein-Westfalen;50,98731;6,88607;44;2
Nordrhein-Westfalen;50,98731;6,88607;44;2
Nordrhein-Westfalen;50,98731;6,88607;44;2
Nordrhein-Westfalen;50,98731;6,88607;44;2
Nordrhein-Westfalen;50,98731;6,88607;44;2
Nordrhein-Westfalen;50,98731;6,88607;44;2
Nordrhein-Westfalen;50,98731;6,88607;44;2
Nordrhein-Westfalen;50,98731;6,88607;44;2
Nordrhein-Westfalen;50,98731;6,88607;44;2
Nordrhein-Westfalen;50,98731;6,88607;44;2
Nordrhein-Westfalen;50,98731;6,88607;44;2
Nordrhein-Westfalen;50,98731;6,88607;44;2
Nordrhein-Westfalen;50,98731;6,88607;44;2
Nordrhein-Westfalen;50,98731;6,88607;44;2
Nordrhein-Westfalen;50,98731;6,88607;44;2
Nordrhein-Westfalen;50,98731;6,88607;44;2
Nordrhein-Westfalen;50,98731;6,88607;44;2
Nordrhein-Westfalen;50,98731;6,88607;44;2
Nordrhein-Westfalen;50,98731;6,88607;44;2
Nordrhein-Westfalen;50,98731;6,88607;44;2
Nordrhein-Westfalen;50,98731;6,88607;44;2
Nordrhein-Westfalen;50,98731;6,88607;44;2
Nordrhein-Westfalen;50,98731;6,88607;44;2
Nordrhein-Westfalen;50,98731;6,88607;44;2
Nordrhein-Westfalen;50,98731;6,88607;44;2
Nordrhein-Westfalen;50,98731;6,88607;44;2
Nordrhein-Westfalen;50,98455;6,898305;42;2
Nordrhein-Westfalen;50,98455;6,898305;42;2
Nordrhein-Westfalen;50,9772629;6,8954947;175;1
Nordrhein-Westfalen;50,9772629;6,8954947;175;1
Nordrhein-Westfalen;50,9899972;6,8901626;22;4
Nordrhein-Westfalen;50,939739;6,844456;44;2
Nordrhein-Westfalen;50,931537;6,857329;44;2
Nordrhein-Westfalen;50,9185;6,850111;150;3
Nordrhein-Westfalen;50,93203;6,862634;44;2
Nordrhein-Westfalen;50,91572;6,865775;22;1
Nordrhein-Westfalen;50,915705;6,86579;22;1
Nordrhein-Westfalen;50,937439;6,835028;43;4
Nordrhein-Westfalen;50,915769;6,852945;44;2
Nordrhein-Westfalen;50,915772;6,852929;44;2
Nordrhein-Westfalen;50,915772;6,852929;44;2
Nordrhein-Westfalen;50,915772;6,852929;44;2
Nordrhein-Westfalen;50,915772;6,852929;44;2
Nordrhein-Westfalen;50,915772;6,852929;44;2
Nordrhein-Westfalen;50,922388;6,852667;44;2
Nordrhein-Westfalen;50,949679;6,840067;44;2
Nordrhein-Westfalen;50,93951;6,815948;44;2
Nordrhein-Westfalen;50,93951;6,815948;44;2
Nordrhein-Westfalen;50,93951;6,815948;22;1
Nordrhein-Westfalen;50,950222;6,845139;44;2
Nordrhein-Westfalen;50,961868;6,839489;44;2
Nordrhein-Westfalen;50,965343;6,835866;44;2
Nordrhein-Westfalen;50,965343;6,835866;44;2
Nordrhein-Westfalen;50,943093;6,822988;44;2
Nordrhein-Westfalen;50,946342;6,833065;44;2
Nordrhein-Westfalen;50,934178;6,924323;44;2
Nordrhein-Westfalen;50,931087;6,911647;44;2
Nordrhein-Westfalen;50,931791;6,91799;44;2
Nordrhein-Westfalen;50,937066;6,91164;44;2
Nordrhein-Westfalen;50,935952;6,908696;44;2
Nordrhein-Westfalen;50,938688;6,906852;44;2
Nordrhein-Westfalen;50,937905;6,90728;44;2
Nordrhein-Westfalen;50,942057;6,897041;44;2
Nordrhein-Westfalen;50,942181;6,892695;44;2
Nordrhein-Westfalen;50,944653;6,884011;44;2
Nordrhein-Westfalen;50,941013;6,889449;44;2
Nordrhein-Westfalen;50,934639;6,905278;44;2
Nordrhein-Westfalen;50,931229;6,877659;22;2
Nordrhein-Westfalen;50,926851;6,904361;122;3
Nordrhein-Westfalen;50,942229;6,887143;44;2
Nordrhein-Westfalen;50,942229;6,887143;44;2
Nordrhein-Westfalen;50,942229;6,887143;44;2
Nordrhein-Westfalen;50,942229;6,887143;44;2
Nordrhein-Westfalen;50,946877;6,8805;300;2
Nordrhein-Westfalen;50,946877;6,8805;300;2
Nordrhein-Westfalen;50,92167;6,90779;44;2
Nordrhein-Westfalen;50,925348;6,895194;44;2
Nordrhein-Westfalen;50,9178;6,91607;44;2
Nordrhein-Westfalen;50,918872;6,909694;44;2
Nordrhein-Westfalen;50,917524;6,90764;44;2
Nordrhein-Westfalen;50,918896;6,927953;44;2
Nordrhein-Westfalen;50,921509;6,920071;72;2
Nordrhein-Westfalen;50,916075;6,927025;44;2
Nordrhein-Westfalen;50,92545;6,9287;44;2
Nordrhein-Westfalen;50,922642;6,925388;44;2
Nordrhein-Westfalen;50,9194;6,93529;22;2
Nordrhein-Westfalen;50,911782;6,932;44;2
Nordrhein-Westfalen;50,907391;6,919614;44;2
Nordrhein-Westfalen;50,921517;6,934442;44;2
Nordrhein-Westfalen;50,917833;6,936472;150;3
Nordrhein-Westfalen;50,907828;6,929134;44;2
Nordrhein-Westfalen;50,910295;6,931073;44;2
Nordrhein-Westfalen;50,90976;6,9618;44;2
Nordrhein-Westfalen;50,909467;6,969244;44;2
Nordrhein-Westfalen;50,901557;6,954735;44;2
Nordrhein-Westfalen;50,899257;6,967527;44;2
Nordrhein-Westfalen;50,898399;6,975829;44;2
Nordrhein-Westfalen;50,90764;6,97021;44;2
Nordrhein-Westfalen;50,90608;6,971155;44;2
Nordrhein-Westfalen;50,89393;6,96497;44;2
Nordrhein-Westfalen;50,909222;6,957933;44;2
Nordrhein-Westfalen;50,903385;6,95195;44;2
Nordrhein-Westfalen;50,892044;6,966358;300;2
Nordrhein-Westfalen;50,892044;6,966358;300;2
Nordrhein-Westfalen;50,892044;6,966358;300;2
Nordrhein-Westfalen;50,892044;6,966358;300;2
Nordrhein-Westfalen;50,91427505;6,9621723;156;2
Nordrhein-Westfalen;50,916828;6,938862;44;2
Nordrhein-Westfalen;50,91378;6,94794;44;2
Nordrhein-Westfalen;50,916649;6,942077;44;2
Nordrhein-Westfalen;50,90812;6,941103;44;2
Nordrhein-Westfalen;50,905198;6,94172;44;2
Nordrhein-Westfalen;50,904749;6,945031;44;2
Nordrhein-Westfalen;50,906421;6,940131;44;2
Nordrhein-Westfalen;50,9062751;6,9338666;20;1
Nordrhein-Westfalen;50,92081;6,9403;93;2
Nordrhein-Westfalen;50,884383;7,001274;44;2
Nordrhein-Westfalen;50,891111;6,996805;44;2
Nordrhein-Westfalen;50,86748;6,99062;72;2
Nordrhein-Westfalen;50,875034;6,960539;44;2
Nordrhein-Westfalen;50,862081;6,971593;42;2
Nordrhein-Westfalen;50,862081;6,971593;42;2
Nordrhein-Westfalen;50,85314181;6,975835653;175;1
Nordrhein-Westfalen;50,85314529;6,975834234;175;1
Nordrhein-Westfalen;50,85313941;6,975834234;180;1
Nordrhein-Westfalen;50,85313941;6,975844804;180;1
Nordrhein-Westfalen;50,86178;7,00788;72;2
Nordrhein-Westfalen;50,87129597;7,022346783;11;1
Nordrhein-Westfalen;50,873993;7,033222;44;2
Nordrhein-Westfalen;51,002995;6,974744;44;2
Nordrhein-Westfalen;50,981562;7,044829;44;2
Nordrhein-Westfalen;51,001372;6,980353;44;2
Nordrhein-Westfalen;50,999401;6,983248;44;2
Nordrhein-Westfalen;50,988083;6,99159;44;2
Nordrhein-Westfalen;50,949945;6,992169;44;2
Nordrhein-Westfalen;50,97451;7,00236;44;2
Nordrhein-Westfalen;50,975501;6,007016;44;2
Nordrhein-Westfalen;50,972832;7,007129;44;2
Nordrhein-Westfalen;50,959486;6,996001;44;2
Nordrhein-Westfalen;50,96507;7,00758;44;2
Nordrhein-Westfalen;50,9777562;7,0010122;44;2
Nordrhein-Westfalen;50,976487;7,003912;44;2
Nordrhein-Westfalen;50,955561;7,003059;44;2
Nordrhein-Westfalen;50,962518;7,009881;44;2
Nordrhein-Westfalen;50,9609;7,00656;44;2
Nordrhein-Westfalen;50,951721;7,017094;44;2
Nordrhein-Westfalen;50,95058;7,00506;44;2
Nordrhein-Westfalen;50,9578;7,0056;44;2
Nordrhein-Westfalen;50,95878;7,01498;72;2
Nordrhein-Westfalen;50,94879569;7,018461227;156;2
Nordrhein-Westfalen;50,9676641;7,0658263;11;1
Nordrhein-Westfalen;50,963563;7,051716;44;2
Nordrhein-Westfalen;50,963563;7,051716;44;2
Nordrhein-Westfalen;50,979109;7,07187;44;2
Nordrhein-Westfalen;50,967991;7,057602;44;2
Nordrhein-Westfalen;50,972986;7,049331;44;2
Nordrhein-Westfalen;50,978136;7,069253;44;2
Nordrhein-Westfalen;50,968878;7,041386;44;2
Nordrhein-Westfalen;50,970549;7,047733;44;2
Nordrhein-Westfalen;50,576;7,02107;50;2
Nordrhein-Westfalen;50,95814;7,02407;44;2
Nordrhein-Westfalen;50,5846204;7,517322;22;1
Nordrhein-Westfalen;50,983466;7,07184;44;2
Nordrhein-Westfalen;50,983466;7,07184;44;2
Nordrhein-Westfalen;50,983466;7,07184;44;2
Nordrhein-Westfalen;50,983466;7,07184;44;2
Nordrhein-Westfalen;50,983466;7,07184;44;2
Nordrhein-Westfalen;50,983466;7,07184;44;2
Nordrhein-Westfalen;50,983466;7,07184;44;2
Nordrhein-Westfalen;50,983466;7,07184;44;2
Nordrhein-Westfalen;50,983466;7,07184;44;2
Nordrhein-Westfalen;50,983466;7,07184;44;2
Nordrhein-Westfalen;51,000289;7,034676;44;2
Nordrhein-Westfalen;50,9986042;7,0461803;22;2
Nordrhein-Westfalen;50,94013;7,02626;44;2
Nordrhein-Westfalen;50,9438;7,02691;44;2
Nordrhein-Westfalen;50,938932;7,001707;72;2
Nordrhein-Westfalen;50,938266;7,00554;44;2
Nordrhein-Westfalen;50,938793;7,007496;44;2
Nordrhein-Westfalen;50,94323;6,99582;300;2
Nordrhein-Westfalen;50,94323;6,99582;300;2
Nordrhein-Westfalen;50,94323;6,99582;300;2
Nordrhein-Westfalen;50,94323;6,99582;300;2
Nordrhein-Westfalen;50,94345404;6,994626242;155;2
Nordrhein-Westfalen;50,94357426;6,994886381;150;2
Nordrhein-Westfalen;50,923715;6,991864;44;2
Nordrhein-Westfalen;50,92041;6,984919;22;1
Nordrhein-Westfalen;50,911664;6,984901;44;2
Nordrhein-Westfalen;50,934627;6,99747;44;2
Nordrhein-Westfalen;50,931443;7,002094;44;2
Nordrhein-Westfalen;50,93031;6,99647;44;2
Nordrhein-Westfalen;50,91028896;6,992681989;30;2
Nordrhein-Westfalen;50,917817;6,984346;150;3
Nordrhein-Westfalen;50,918146;7,001472;13,25;1
Nordrhein-Westfalen;50,92041;6,984919;22;1
Nordrhein-Westfalen;50,928982;7,047877;44;2
Nordrhein-Westfalen;50,932279;7,024819;44;2
Nordrhein-Westfalen;50,920487;7,083967;44;2
Nordrhein-Westfalen;50,93051;7,040774;44;2
Nordrhein-Westfalen;50,926156;7,087475;44;2
Nordrhein-Westfalen;50,957514;7,048832;22;2
Nordrhein-Westfalen;50,957514;7,048832;44;2
Nordrhein-Westfalen;50,945239;7,075701;44;2
Nordrhein-Westfalen;50,94651;7,04947;44;2
Nordrhein-Westfalen;50,941769;7,043607;44;2
Nordrhein-Westfalen;50,935791;7,060027;44;2
Nordrhein-Westfalen;50,941765;7,051004;93;2
Nordrhein-Westfalen;50,874174;7,050254;44;2
Nordrhein-Westfalen;50,84619;7,005676;44;2
Nordrhein-Westfalen;50,865236;7,036802;44;2
Nordrhein-Westfalen;50,88611;7,05433;44;2
Nordrhein-Westfalen;50,869174;7,045382;44;2
Nordrhein-Westfalen;50,88303;7,05668;44;2
Nordrhein-Westfalen;50,8845774;7,058672;11;2
Nordrhein-Westfalen;50,885322;7,060149;11;1
Nordrhein-Westfalen;50,8813119;7,0686773;22;4
Nordrhein-Westfalen;50,88136;7,0699;20;1
Nordrhein-Westfalen;50,53459;7,04247;100;3
Nordrhein-Westfalen;50,883236;7,081221;44;2
Nordrhein-Westfalen;50,881013;7,077721;44;2
Nordrhein-Westfalen;50,89996;7,07561;75;3
Nordrhein-Westfalen;50,898497;7,075662;11;1
Nordrhein-Westfalen;50,898496;7,075662;11;1
Nordrhein-Westfalen;50,840479;7,103025;72;2
Nordrhein-Westfalen;50,879504;7,118784;3,5;1
Nordrhein-Westfalen;50,879504;7,118784;3,5;1
Nordrhein-Westfalen;50,879504;7,118784;3,5;1
Nordrhein-Westfalen;50,879504;7,118784;3,5;1
Nordrhein-Westfalen;50,879504;7,118784;3,5;1
Nordrhein-Westfalen;50,879504;7,118784;3,5;1
Nordrhein-Westfalen;50,879504;7,118784;3,5;1
Nordrhein-Westfalen;50,879504;7,118784;3,5;1
Nordrhein-Westfalen;50,879504;7,118784;3,5;1
Nordrhein-Westfalen;50,879504;7,118784;3,5;1
Nordrhein-Westfalen;50,876192;7,098856;44;2
Nordrhein-Westfalen;50,862121;7,106209;44;2
Nordrhein-Westfalen;50,838064;7,069348;44;2
Nordrhein-Westfalen;50,858611;7,099143;180;2
Nordrhein-Westfalen;50,858611;7,099143;180;2
Nordrhein-Westfalen;50,9144118;7,0481864;11;2
Nordrhein-Westfalen;50,9144118;7,0481864;11;2
Nordrhein-Westfalen;50,9144118;7,0481864;11;2
Nordrhein-Westfalen;50,9144118;7,0481864;11;2
Nordrhein-Westfalen;50,9144118;7,0481864;11;1
Nordrhein-Westfalen;50,9144118;7,0481864;11;1
Nordrhein-Westfalen;50,9144118;7,0481864;11;1
Nordrhein-Westfalen;50,9144118;7,0481864;11;1
Nordrhein-Westfalen;50,91278;7,056672;44;2
Nordrhein-Westfalen;50,900408;7,01894;44;2
Nordrhein-Westfalen;50,911001;7,053249;44;2
Nordrhein-Westfalen;50,897005;7,064606;44;2
Nordrhein-Westfalen;50,91764;7,04947;150;2
Nordrhein-Westfalen;50,882871;7,110765;3,5;1
Nordrhein-Westfalen;50,882871;7,110765;3,5;1
Nordrhein-Westfalen;50,882871;7,110765;3,5;1
Nordrhein-Westfalen;50,882871;7,110765;3,5;1
Nordrhein-Westfalen;50,882871;7,110765;3,5;1
Nordrhein-Westfalen;50,882871;7,110765;3,5;1
Nordrhein-Westfalen;50,882871;7,110765;3,5;1
Nordrhein-Westfalen;50,882871;7,110765;3,5;1
Nordrhein-Westfalen;50,882871;7,110765;3,5;1
Nordrhein-Westfalen;50,882871;7,110765;3,5;1
Nordrhein-Westfalen;50,898519;7,038103;44;2
Nordrhein-Westfalen;50,89715;7,07141;150;2
Nordrhein-Westfalen;50,89715;7,07141;150;2
Nordrhein-Westfalen;50,89715;7,07141;300;2
Nordrhein-Westfalen;50,89715;7,07141;300;2
Nordrhein-Westfalen;50,912125;7,053337;80;2
Nordrhein-Westfalen;50,914605;7,050898;22;2
Nordrhein-Westfalen;50,914605;7,050898;22;2
Nordrhein-Westfalen;50,914605;7,050898;22;2
Nordrhein-Westfalen;50,914605;7,050898;22;2
Nordrhein-Westfalen;50,90673477;7,061123458;22;2
Nordrhein-Westfalen;50,90669518;7,062474084;22;2
Nordrhein-Westfalen;50,9063544;7,062880305;22;2
Nordrhein-Westfalen;50,90637785;7,062815932;22;2
Nordrhein-Westfalen;50,906284;7,063005;22;2
Nordrhein-Westfalen;50,906251;7,063064;22;2
Nordrhein-Westfalen;50,917533;7,050183;11;4
Nordrhein-Westfalen;50,917533;7,050183;11;4
Nordrhein-Westfalen;50,917533;7,050183;11;2
Nordrhein-Westfalen;51,334644;6,562767;11;1
Nordrhein-Westfalen;51,326594;6,56867;22;2
Nordrhein-Westfalen;51,325632;6,558181;22;2
Nordrhein-Westfalen;51,335101;6,552038;22;2
Nordrhein-Westfalen;51,337172;6,562039;22;2
Nordrhein-Westfalen;51,33078;6,559226;22;2
Nordrhein-Westfalen;51,340166;6,576509;22;2
Nordrhein-Westfalen;51,346019;6,619667;22;2
Nordrhein-Westfalen;51,333157;6,567534;22;1
Nordrhein-Westfalen;51,333157;6,567534;22;1
Nordrhein-Westfalen;51,338003;6,585281;22;2
Nordrhein-Westfalen;51,335122;6,59705;22;2
Nordrhein-Westfalen;51,3387609;6,5853417;20;2
Nordrhein-Westfalen;51,34968;6,53096;300;2
Nordrhein-Westfalen;51,34968;6,53096;150;2
Nordrhein-Westfalen;51,345331;6,53631500ÿ;150;2
Nordrhein-Westfalen;51,345331;6,53631500ÿ;22;2
Nordrhein-Westfalen;51,344473;6,549656;22;2
Nordrhein-Westfalen;51,34628767;6,533069333;71;3
Nordrhein-Westfalen;51,343889;6,543056;44;2
Nordrhein-Westfalen;51,34355;6,54425;22;2
Nordrhein-Westfalen;51,34359;6,5443;22;2
Nordrhein-Westfalen;51,34427;6,54274;22;2
Nordrhein-Westfalen;51,34431;6,54278;22;2
Nordrhein-Westfalen;51,30122;6,53062;22;1
Nordrhein-Westfalen;51,3288;6,52888;150;2
Nordrhein-Westfalen;51,3288;6,52888;150;2
Nordrhein-Westfalen;51,3288;6,52888;300;2
Nordrhein-Westfalen;51,3288;6,52888;300;2
Nordrhein-Westfalen;51,329112;6,538817;22;2
Nordrhein-Westfalen;51,32806;6,533057;22;2
Nordrhein-Westfalen;51,32532;6,35868;40;4
Nordrhein-Westfalen;51,31853;6,58274;150;2
Nordrhein-Westfalen;51,31853;6,58274;300;2
Nordrhein-Westfalen;51,315752;6,568799;22;2
Nordrhein-Westfalen;51,303444;6,567701;11;1
Nordrhein-Westfalen;51,357129;6,647493;22;2
Nordrhein-Westfalen;51,303805;6,589663;22;2
Nordrhein-Westfalen;51,317028;6,582516;22;1
Nordrhein-Westfalen;51,28809609;6,565499424;22;2
Nordrhein-Westfalen;51,335408;6,600681;44;2
Nordrhein-Westfalen;51,320776;6,600709;22;2
Nordrhein-Westfalen;51,320776;6,600709;150;2
Nordrhein-Westfalen;51,323972;6,60675;100;3
Nordrhein-Westfalen;51,33609;6,626381;44;2
Nordrhein-Westfalen;51,33676;6,60436;360;2
Nordrhein-Westfalen;51,351963;6,63886;300;2
Nordrhein-Westfalen;51,369672;6,500009;39,6;2
Nordrhein-Westfalen;51,057246;6,927961;44;2
Nordrhein-Westfalen;51,045933;6,985581;44;2
Nordrhein-Westfalen;51,060696;6,95748;150;2
Nordrhein-Westfalen;51,043367;6,986449;44;2
Nordrhein-Westfalen;51,03976846;6,987151802;22;2
Nordrhein-Westfalen;51,03972999;6,987183296;22;2
Nordrhein-Westfalen;51,03970768;6,987231375;22;2
Nordrhein-Westfalen;51,0273991;6,990004905;22;1
Nordrhein-Westfalen;51,0273991;6,990004905;22;1
Nordrhein-Westfalen;51,01286;6,99159;44;2
Nordrhein-Westfalen;51,01286;6,99159;44;2
Nordrhein-Westfalen;51,016921;6,987458;44;2
Nordrhein-Westfalen;51,04357;6,99226;50;3
Nordrhein-Westfalen;51,030486;6,988297;30;2
Nordrhein-Westfalen;51,04524;7,002204;44;2
